state,district,market,commodity,current_month,forecast_horizon_months,forecast_month,current_price,predicted_price,lower_bound,upper_bound,uncertainty_width,price_change_pct,market_signal,weather_reference_month,rainfall_total_mm,rainfall_mean_daily_mm,rainy_days,heavy_rain_days,extreme_rain_days,max_daily_rainfall_mm,temperature_mean_c,temperature_min_c,temperature_max_c,heatwave_days,weather_disruption_score,weather_risk_level,weather_risk_explanation,weather_data_status,weather_is_forecast
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-08-01,3,2026-11-01,1573.6029032258066,1496.796878963191,1447.410616845878,1551.474783333333,104.0641664874554,-4.88090255204583,FALLING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-08-01,1,2026-09-01,3284.445806451613,3438.3445363136907,3380.1511372247824,3495.948151438106,115.79701421332356,4.685683336889761,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-08-01,2,2026-10-01,3284.445806451613,3649.647796119473,3564.74805542522,3742.211792114695,177.46373668947535,11.11913580520941,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-08-01,3,2026-11-01,3284.445806451613,3763.604590245442,3713.763801075269,3812.933414623656,99.1696135483876,14.588725527229618,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2026-08-01,1,2026-09-01,2066.0709677419354,2132.6224203420998,2093.305732019116,2172.8062503225806,79.50051830346456,3.221160049158416,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2026-08-01,2,2026-10-01,2066.0709677419354,2166.2130134549984,2117.8580045161293,2223.799864650538,105.94186013440869,4.846979957446037,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2026-08-01,3,2026-11-01,2066.0709677419354,2181.366436011684,2133.425535752688,2233.9775544354834,100.55201868279528,5.58042148938176,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Wheat,2026-08-01,1,2026-09-01,3126.059677419355,3257.3747463147606,3198.414708736559,3318.205679922136,119.79097118557684,4.200657775151934,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Wheat,2026-08-01,2,2026-10-01,3126.059677419355,3452.954566342776,3410.4655,3536.363187615208,125.89768761520736,10.457090479900293,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Jamshedpur,Jamshedpur Market,Wheat,2026-08-01,3,2026-11-01,3126.059677419355,3628.531169457712,3557.4274726574504,3706.173481413211,148.7460087557606,16.073637226694284,RISING,2026-08-01,131.4596916830103,4.240635215580977,29,0,0,7.926339299679327,31.81164472732084,27.57340111383988,35.05342732144142,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Onion,2026-08-01,1,2026-09-01,3204.0106451612905,3332.9149727362114,3296.232047715054,3381.084444560816,84.85239684576209,4.0232178307395055,RISING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Onion,2026-08-01,2,2026-10-01,3204.0106451612905,3413.61255362414,3370.273396313364,3463.238008064517,92.96461175115336,6.541860551536895,RISING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Onion,2026-08-01,3,2026-11-01,3204.0106451612905,3432.443632436271,3378.97001172043,3477.5971477534563,98.62713603302564,7.12959514101368,RISING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Potato,2026-08-01,1,2026-09-01,1445.6093548387096,1442.311400991455,1425.5861158064515,1461.654028870968,36.06791306451623,-0.2281358955111726,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Potato,2026-08-01,2,2026-10-01,1445.6093548387096,1468.9172295679612,1436.753050015361,1510.790652016129,74.03760200076795,1.6123217971187036,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Potato,2026-08-01,3,2026-11-01,1445.6093548387096,1541.1663099565478,1499.649126314827,1599.00604327957,99.35691696474304,6.610150577539656,RISING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Rice,2026-08-01,1,2026-09-01,3673.556129032258,3704.279418020901,3633.112947741936,3763.146598709678,130.0336509677427,0.8363364519146939,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Rice,2026-08-01,2,2026-10-01,3673.556129032258,3677.737370715762,3600.064956003584,3737.4200668202766,137.35511081669256,0.1138200026524604,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Rice,2026-08-01,3,2026-11-01,3673.556129032258,3562.0286315498274,3474.213698986175,3662.429062903225,188.21536391705013,-3.0359546326521163,FALLING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Tomato,2026-08-01,1,2026-09-01,1601.7548387096774,1624.0135999335885,1584.6882930645163,1657.9259327956993,73.23763973118298,1.389648445940828,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Tomato,2026-08-01,2,2026-10-01,1601.7548387096774,1665.1286792336582,1629.4362782258063,1720.1939876344088,90.75770940860252,3.956525617555352,RISING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Tomato,2026-08-01,3,2026-11-01,1601.7548387096774,1770.967028858525,1730.7225875192016,1834.8442062041304,104.121618684929,10.56417536938172,RISING,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Wheat,2026-08-01,1,2026-09-01,3725.158064516129,3779.368579911572,3756.335794175628,3808.176275403226,51.8404812275985,1.4552540981233395,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Wheat,2026-08-01,2,2026-10-01,3725.158064516129,3766.84265820174,3734.694800921659,3789.966368131869,55.27156721020947,1.1190020118253878,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Jharkhand,Ranchi,Ranchi Market,Wheat,2026-08-01,3,2026-11-01,3725.158064516129,3690.474206273616,3638.2823856374807,3769.415479120235,131.13309348275425,-0.9310707798654908,STABLE,2026-08-01,188.61868895739505,6.084473837335323,26,1,0,43.11947831938564,32.202482798269465,28.28255797816948,37.532488982362445,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Onion,2026-08-01,1,2026-09-01,3035.7767741935486,2955.4024327407324,2877.24482296467,3034.258077419355,157.01325445468456,-2.6475708667402795,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Onion,2026-08-01,2,2026-10-01,3035.7767741935486,2936.089906846623,2857.3487956989247,3012.498953118279,155.1501574193544,-3.283735095226409,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Onion,2026-08-01,3,2026-11-01,3035.7767741935486,3007.065842017461,2869.1805489247317,3112.4080403225807,243.22749139784943,-0.9457524156635236,STABLE,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Potato,2026-08-01,1,2026-09-01,1583.9135483870969,1628.6640811493517,1584.4298688172046,1666.9077208406168,82.4778520234122,2.825314096708396,RISING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Potato,2026-08-01,2,2026-10-01,1583.9135483870969,1714.698792784152,1650.5537862449378,1775.3676194623658,124.81383321742804,8.257094873027256,RISING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Potato,2026-08-01,3,2026-11-01,1583.9135483870969,1811.8089625709788,1764.2166555555557,1856.1245124470515,91.9078568914956,14.388122029510289,RISING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Rice,2026-08-01,1,2026-09-01,3803.744516129033,3772.536009786926,3751.977097311828,3794.597766619593,42.62066930776518,-0.820467994361169,STABLE,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Rice,2026-08-01,2,2026-10-01,3803.744516129033,3677.699019025111,3622.8546024193543,3745.907862365592,123.05325994623672,-3.3137214281729728,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Rice,2026-08-01,3,2026-11-01,3803.744516129033,3571.2867209917417,3519.434989247312,3625.4024428571424,105.9674536098305,-6.111288341043924,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Tomato,2026-08-01,1,2026-09-01,1933.9774193548387,1967.870750466135,1945.239267849462,2001.4713523809523,56.23208453149027,1.752519485082861,STABLE,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Tomato,2026-08-01,2,2026-10-01,1933.9774193548387,1987.2711054930537,1942.1810509139784,2065.844729416283,123.66367850230448,2.755651932895544,RISING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Tomato,2026-08-01,3,2026-11-01,1933.9774193548387,1962.195465392265,1919.0147637096773,2058.1006003686634,139.08583665898618,1.4590680198758317,STABLE,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-08-01,1,2026-09-01,3718.115806451613,3602.3380365427606,3529.266312043011,3682.922960573476,153.6566485304652,-3.113882835708257,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-08-01,2,2026-10-01,3718.115806451613,3470.3894020378007,3392.0201838172047,3557.378843317972,165.35865950076732,-6.662686621647492,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Kanpur,Kanpur Market,Wheat,2026-08-01,3,2026-11-01,3718.115806451613,3323.9173978361587,3240.06355483871,3415.6336933124862,175.5701384737763,-10.602101417375106,FALLING,2026-08-01,259.9521371824683,8.385552812337686,28,2,1,67.95513829325122,32.04708328516784,29.26765887943805,34.83207368967528,0,3,HIGH,High weather-disruption signal based on heavy rainfall activity.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-08-01,1,2026-09-01,2812.340967741936,2885.1319448732347,2810.998481003584,2942.350444550342,131.35196354675827,2.5882699845511143,RISING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-08-01,2,2026-10-01,2812.340967741936,3011.309479783317,2901.714705376344,3112.496160860215,210.781455483871,7.074836028902119,RISING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Onion,2026-08-01,3,2026-11-01,2812.340967741936,3250.2366227931384,3181.278711520737,3329.995108064516,148.7163965437785,15.570503721772916,RISING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-08-01,1,2026-09-01,1743.497741935484,1671.716276260278,1634.81773234767,1707.7401075268815,72.92237517921171,-4.117095419666012,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-08-01,2,2026-10-01,1743.497741935484,1606.6260981422445,1563.3272686379928,1677.094436923963,113.76716828597024,-7.850405566989509,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Potato,2026-08-01,3,2026-11-01,1743.497741935484,1573.999648219265,1543.7237777777775,1605.6209034408605,61.89712566308253,-9.721727171728745,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2026-08-01,1,2026-09-01,3173.998387096774,3054.511141181636,3003.9274528315414,3110.546093010753,106.61864017921152,-3.764565426399987,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2026-08-01,2,2026-10-01,3173.998387096774,3063.2058530478084,3013.272342857143,3110.3793150537635,97.10697219662052,-3.4906298156725404,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Rice,2026-08-01,3,2026-11-01,3173.998387096774,3117.6313102537792,3069.818767634408,3203.7309135483874,133.9121459139792,-1.775901244063112,STABLE,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Tomato,2026-08-01,1,2026-09-01,2101.3787096774195,2004.6091623590432,1984.5264389208908,2023.0956629800305,38.56922405913974,-4.6050503354167525,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Tomato,2026-08-01,2,2026-10-01,2101.3787096774195,1912.8412526895413,1891.1187295161287,1937.309488821593,46.190759305464326,-8.97208371435439,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Tomato,2026-08-01,3,2026-11-01,2101.3787096774195,1846.5413505602696,1828.96542249104,1869.671042754736,40.705620263696574,-12.127150519968362,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Wheat,2026-08-01,1,2026-09-01,3145.2951612903225,3065.771840233565,3016.9261522580646,3111.5553312479474,94.6291789898828,-2.5283261817671203,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Wheat,2026-08-01,2,2026-10-01,3145.2951612903225,2985.2238439866824,2931.384386200717,3024.219219815668,92.83483361495064,-5.089230393181055,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Lucknow,Lucknow Market,Wheat,2026-08-01,3,2026-11-01,3145.2951612903225,3002.5691925237334,2950.739076920123,3066.6968518996414,115.95777497951848,-4.537760733019328,FALLING,2026-08-01,175.58817932321298,5.664134816877838,31,0,0,19.28271917885596,32.26601484230194,27.79298414493826,36.46111704886866,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Onion,2026-08-01,1,2026-09-01,2787.4845161290323,2913.339660385359,2881.820733145162,2954.6057880525686,72.78505490740645,4.5150078333386094,RISING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Onion,2026-08-01,2,2026-10-01,2787.4845161290323,3075.659794060677,3024.1452823924733,3132.1210878494626,107.97580545698928,10.338183988617542,RISING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Onion,2026-08-01,3,2026-11-01,2787.4845161290323,3251.818407160304,3168.239163306452,3326.1081596774197,157.86899637096758,16.657810593907453,RISING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Potato,2026-08-01,1,2026-09-01,1730.058387096774,1630.4093906109526,1614.683944489247,1652.79365124808,38.10970675883277,-5.759863206295778,FALLING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Potato,2026-08-01,2,2026-10-01,1730.058387096774,1581.8812987442204,1553.7383451612905,1629.5348919354838,75.7965467741933,-8.564860553707135,FALLING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Potato,2026-08-01,3,2026-11-01,1730.058387096774,1563.9408774881465,1539.9227351766517,1588.0059743471586,48.08323917050711,-9.601844125468556,FALLING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Rice,2026-08-01,1,2026-09-01,3843.6506451612895,3797.818688404855,3762.011692951016,3828.984946236559,66.97325328554325,-1.1924069325637487,STABLE,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Rice,2026-08-01,2,2026-10-01,3843.6506451612895,3726.136328691861,3655.41356374808,3797.064726451613,141.65116270353292,-3.0573620580570995,FALLING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Rice,2026-08-01,3,2026-11-01,3843.6506451612895,3644.150486563516,3564.9158852534565,3740.658322580645,175.74243732718833,-5.190382191704166,FALLING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Tomato,2026-08-01,1,2026-09-01,1861.1583870967745,1880.6916296557629,1841.1181335125448,1907.4414881720431,66.32335465949836,1.049520701430378,STABLE,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
Uttar Pradesh,Varanasi,Varanasi Market,Tomato,2026-08-01,2,2026-10-01,1861.1583870967745,1951.680400637341,1890.951975,2001.0515901497693,110.09961514976952,4.863745835289835,RISING,2026-08-01,159.28607676398428,5.138260540773687,25,1,0,45.5616756251041,31.647455483219087,25.09760758887128,36.28311538937093,0,0,LOW,Low weather-disruption signal based on the available weather observations.,SYNTHETIC_DEMO_DATA,False
